기간,이름,종류,수출금액,수입금액,무역수지
2003.04,인천공항국제우편세관,세관,2180.0,1044.0,1136.0
2003.04,대구공항,공항,944.0,24.0,919.0
2003.04,청주공항,공항,342.0,7.0,335.0
2003.04,광주공항,공항,2.0,0.0,2.0
2003.04,오산공항,공항,0.0,4.0,-4.0
2003.05,부산항,항구,5333462.0,4165421.0,1168040.0
2003.05,인천공항,공항,4401710.0,3961006.0,440703.0
2003.05,포항(공)항,공항항구,151212.0,253003.0,-101790.0
2003.05,군산(공)항,공항항구,79347.0,86585.0,-7238.0
2003.05,진해항,항구,51128.0,11470.0,39658.0
2003.05,김해공항,공항,22150.0,145255.0,-123105.0
2003.05,속초공항(삼척항),공항항구,3888.0,3171.0,717.0
2003.05,인천공항국제우편세관,세관,3149.0,1250.0,1899.0
2003.05,대구공항,공항,1008.0,25.0,983.0
2003.05,김포공항,공항,854.0,14512.0,-13658.0
2003.05,청주공항,공항,83.0,0.0,83.0
2003.05,서울세관,세관,71.0,95.0,-24.0
2003.05,광주공항,공항,0.0,0.0,0.0
2003.06,부산항,항구,5569812.0,4245768.0,1324044.0
2003.06,인천공항,공항,4568279.0,4367262.0,201017.0
2003.06,포항(공)항,공항항구,174975.0,261520.0,-86544.0
2003.06,군산(공)항,공항항구,101563.0,97040.0,4523.0
2003.06,진해항,항구,27527.0,9852.0,17675.0
2003.06,김해공항,공항,22503.0,151236.0,-128733.0
2003.06,속초공항(삼척항),공항항구,3297.0,2651.0,645.0
2003.06,인천공항국제우편세관,세관,2602.0,1492.0,1110.0
2003.06,대구공항,공항,743.0,35.0,708.0
2003.06,김포공항,공항,511.0,8196.0,-7686.0
2003.06,서울세관,세관,379.0,121.0,258.0
2003.06,청주공항,공항,61.0,0.0,61.0
2003.06,광주공항,공항,3.0,0.0,3.0
2003.07,부산항,항구,5798207.0,4430513.0,1367694.0
2003.07,인천공항,공항,4967417.0,4480091.0,487326.0
2003.07,포항(공)항,공항항구,193543.0,285687.0,-92144.0
2003.07,군산(공)항,공항항구,106717.0,79294.0,27423.0
2003.07,진해항,항구,27890.0,11090.0,16800.0
2003.07,김해공항,공항,26111.0,152245.0,-126135.0
2003.07,속초공항(삼척항),공항항구,3653.0,3944.0,-291.0
2003.07,인천공항국제우편세관,세관,2282.0,1362.0,920.0
2003.07,김포공항,공항,1828.0,11504.0,-9676.0
2003.07,대구공항,공항,718.0,21.0,697.0
2003.07,청주공항,공항,179.0,1.0,178.0
2003.07,서울세관,세관,15.0,47.0,-32.0
2003.07,광주공항,공항,1.0,0.0,1.0
2003.08,인천공항,공항,5350325.0,4220805.0,1129519.0
2003.08,부산항,항구,5083651.0,4029653.0,1053998.0
2003.08,포항(공)항,공항항구,202407.0,278982.0,-76575.0
2003.08,군산(공)항,공항항구,111471.0,88348.0,23123.0
2003.08,진해항,항구,61428.0,15802.0,45626.0
2003.08,김해공항,공항,20733.0,146919.0,-126186.0
2003.08,김포공항,공항,5971.0,18854.0,-12884.0
2003.08,속초공항(삼척항),공항항구,3527.0,4716.0,-1189.0
2003.08,인천공항국제우편세관,세관,1949.0,1147.0,802.0
2003.08,대구공항,공항,973.0,39.0,935.0
2003.08,청주공항,공항,124.0,1.0,124.0
2003.08,서울세관,세관,2.0,17.0,-15.0
2003.08,광주공항,공항,0.0,1.0,-1.0
2003.09,인천공항,공항,5857423.0,4616005.0,1241418.0
2003.09,부산항,항구,5673175.0,4250897.0,1422278.0
2003.09,군산(공)항,공항항구,208762.0,85807.0,122955.0
2003.09,포항(공)항,공항항구,199636.0,269971.0,-70334.0
2003.09,김해공항,공항,28823.0,219755.0,-190931.0
2003.09,진해항,항구,27636.0,7166.0,20470.0
2003.09,속초공항(삼척항),공항항구,5140.0,5129.0,11.0
2003.09,인천공항국제우편세관,세관,2581.0,1227.0,1354.0
2003.09,김포공항,공항,1487.0,29276.0,-27789.0
2003.09,대구공항,공항,974.0,27.0,947.0
2003.09,서울세관,세관,478.0,78.0,400.0
2003.09,청주공항,공항,282.0,0.0,282.0
2003.09,광주공항,공항,0.0,0.0,0.0
2003.10,인천공항,공항,6677132.0,5453372.0,1223761.0
2003.10,부산항,항구,6391798.0,4829922.0,1561876.0
2003.10,군산(공)항,공항항구,295190.0,81282.0,213908.0
2003.10,포항(공)항,공항항구,215443.0,275996.0,-60553.0
2003.10,김해공항,공항,39618.0,199807.0,-160189.0
2003.10,진해항,항구,26678.0,13616.0,13062.0
2003.10,김포공항,공항,5603.0,30786.0,-25183.0
2003.10,속초공항(삼척항),공항항구,3336.0,4911.0,-1575.0
2003.10,인천공항국제우편세관,세관,2832.0,1237.0,1595.0
2003.10,대구공항,공항,804.0,19.0,785.0
2003.10,청주공항,공항,517.0,3.0,513.0
2003.10,서울세관,세관,44.0,0.0,44.0
2003.10,광주공항,공항,0.0,1.0,-1.0
2003.11,인천공항,공항,6676978.0,5175337.0,1501641.0
2003.11,부산항,항구,5839726.0,4370965.0,1468761.0
2003.11,군산(공)항,공항항구,253431.0,74812.0,178619.0
2003.11,포항(공)항,공항항구,226948.0,268285.0,-41337.0
2003.11,김해공항,공항,27905.0,180434.0,-152528.0
2003.11,진해항,항구,27686.0,11967.0,15718.0
2003.11,김포공항,공항,4865.0,32681.0,-27816.0
2003.11,속초공항(삼척항),공항항구,4176.0,3418.0,758.0
2003.11,인천공항국제우편세관,세관,2633.0,1385.0,1247.0
2003.11,대구공항,공항,1009.0,22.0,987.0
2003.11,청주공항,공항,264.0,0.0,264.0
2003.11,광주공항,공항,2.0,0.0,2.0
2003.11,서울세관,세관,0.0,6.0,-6.0
2003.12,인천공항,공항,6775698.0,5981885.0,793813.0
2003.12,부산항,항구,6502852.0,4839581.0,1663271.0
2003.12,군산(공)항,공항항구,263912.0,120158.0,143753.0
2003.12,포항(공)항,공항항구,241846.0,288838.0,-46992.0
2003.12,진해항,항구,54404.0,14772.0,39632.0
2003.12,김해공항,공항,29896.0,196783.0,-166887.0
2003.12,속초공항(삼척항),공항항구,3323.0,2041.0,1282.0
2003.12,인천공항국제우편세관,세관,2393.0,1628.0,765.0
2003.12,김포공항,공항,1421.0,38836.0,-37415.0
2003.12,대구공항,공항,865.0,14.0,851.0
2003.12,청주공항,공항,217.0,0.0,217.0
2003.12,광주공항,공항,3.0,0.0,3.0
2003.12,서울세관,세관,0.0,301.0,-301.0
2004.01,인천공항,공항,6252833.0,4896228.0,1356606.0
2004.01,부산항,항구,5593764.0,4610284.0,983479.0
2004.01,포항(공)항,공항항구,239374.0,328060.0,-88686.0
2004.01,군산(공)항,공항항구,164903.0,98962.0,65941.0
2004.01,진해항,항구,63232.0,10326.0,52906.0
2004.01,김해공항,공항,22577.0,171283.0,-148707.0
2004.01,인천공항국제우편세관,세관,2034.0,1025.0,1009.0
2004.01,속초공항(삼척항),공항항구,1993.0,2188.0,-195.0
2004.01,김포공항,공항,1024.0,28204.0,-27180.0
2004.01,대구공항,공항,953.0,20.0,933.0
2004.01,청주공항,공항,196.0,0.0,196.0
2004.01,서울세관,세관,1.0,16.0,-16.0
2004.01,양양공항,공항,0.0,1.0,-1.0
2004.02,부산항,항구,6412669.0,4813437.0,1599232.0
2004.02,인천공항,공항,6363869.0,5547175.0,816694.0
2004.02,포항(공)항,공항항구,268971.0,313329.0,-44359.0
2004.02,군산(공)항,공항항구,166244.0,76934.0,89310.0
2004.02,진해항,항구,59933.0,12440.0,47493.0
2004.02,김해공항,공항,24635.0,160096.0,-135462.0
2004.02,속초공항(삼척항),공항항구,3778.0,2217.0,1561.0
2004.02,인천공항국제우편세관,세관,2602.0,1394.0,1208.0
2004.02,김포공항,공항,952.0,34331.0,-33379.0
2004.02,대구공항,공항,827.0,32.0,795.0
2004.02,청주공항,공항,350.0,62.0,288.0
2004.02,서울세관,세관,22.0,13.0,10.0
2004.02,양양공항,공항,1.0,0.0,1.0
2004.02,광주공항,공항,0.0,0.0,0.0
2004.03,인천공항,공항,7408724.0,6385115.0,1023610.0
2004.03,부산항,항구,7021271.0,5547515.0,1473755.0
2004.03,포항(공)항,공항항구,284156.0,359720.0,-75564.0
2004.03,군산(공)항,공항항구,200648.0,94740.0,105908.0
2004.03,진해항,항구,32951.0,14157.0,18795.0
2004.03,김해공항,공항,29725.0,249172.0,-219447.0
2004.03,속초공항(삼척항),공항항구,3786.0,3279.0,506.0
2004.03,인천공항국제우편세관,세관,3110.0,1710.0,1400.0
2004.03,김포공항,공항,1548.0,44894.0,-43345.0
2004.03,대구공항,공항,902.0,3.0,899.0
2004.03,청주공항,공항,500.0,0.0,500.0
2004.03,서울세관,세관,6.0,0.0,6.0
2004.04,인천공항,공항,7186004.0,5886810.0,1299194.0
2004.04,부산항,항구,7075494.0,5479637.0,1595856.0
2004.04,포항(공)항,공항항구,245497.0,391682.0,-146185.0
2004.04,군산(공)항,공항항구,204281.0,103840.0,100441.0
2004.04,진해항,항구,33049.0,26448.0,6601.0
2004.04,김해공항,공항,28808.0,218344.0,-189535.0
2004.04,속초공항(삼척항),공항항구,4589.0,2693.0,1896.0
2004.04,인천공항국제우편세관,세관,3302.0,1612.0,1689.0
2004.04,김포공항,공항,1123.0,34735.0,-33612.0
2004.04,대구공항,공항,757.0,2.0,755.0
2004.04,청주공항,공항,291.0,2.0,289.0
2004.04,서울세관,세관,241.0,36.0,205.0
2004.04,광주공항,공항,0.0,0.0,0.0
2004.05,인천공항,공항,7271654.0,5628086.0,1643569.0
2004.05,부산항,항구,6817748.0,4991762.0,1825986.0
2004.05,포항(공)항,공항항구,261243.0,448420.0,-187177.0
2004.05,군산(공)항,공항항구,166494.0,99842.0,66652.0
2004.05,진해항,항구,90140.0,11365.0,78775.0
2004.05,김해공항,공항,31119.0,213643.0,-182525.0
2004.05,속초공항(삼척항),공항항구,7543.0,2925.0,4618.0
2004.05,인천공항국제우편세관,세관,3091.0,1757.0,1334.0
2004.05,김포공항,공항,2715.0,30194.0,-27480.0
2004.05,대구공항,공항,801.0,21.0,780.0
2004.05,청주공항,공항,417.0,1.0,417.0
2004.05,서울세관,세관,76.0,66.0,11.0
2004.05,광주공항,공항,0.0,3.0,-3.0
2004.06,부산항,항구,7234846.0,5198410.0,2036436.0
2004.06,인천공항,공항,7007732.0,5650849.0,1356882.0
2004.06,포항(공)항,공항항구,283698.0,396161.0,-112463.0
2004.06,군산(공)항,공항항구,233176.0,99503.0,133673.0
2004.06,진해항,항구,54482.0,19555.0,34927.0
2004.06,김해공항,공항,32561.0,186874.0,-154313.0
2004.06,속초공항(삼척항),공항항구,8863.0,3530.0,5334.0
2004.06,인천공항국제우편세관,세관,3375.0,1645.0,1729.0
2004.06,김포공항,공항,1315.0,30382.0,-29067.0
2004.06,대구공항,공항,908.0,2.0,906.0
2004.06,청주공항,공항,321.0,0.0,321.0
2004.06,서울세관,세관,78.0,50.0,28.0
2004.06,광주공항,공항,5.0,0.0,5.0
2004.06,오산공항,공항,4.0,0.0,4.0
2004.07,부산항,항구,7220493.0,5239231.0,1981262.0
2004.07,인천공항,공항,6634014.0,5643639.0,990375.0
2004.07,포항(공)항,공항항구,293602.0,445680.0,-152078.0
2004.07,군산(공)항,공항항구,222050.0,124213.0,97838.0
2004.07,진해항,항구,53381.0,14681.0,38700.0
2004.07,김해공항,공항,33525.0,183552.0,-150027.0
2004.07,속초공항(삼척항),공항항구,6180.0,3427.0,2753.0
2004.07,인천공항국제우편세관,세관,2682.0,1512.0,1171.0
2004.07,대구공항,공항,953.0,2.0,951.0
2004.07,김포공항,공항,873.0,35175.0,-34302.0
2004.07,청주공항,공항,226.0,2.0,224.0
2004.07,서울세관,세관,107.0,183.0,-76.0
2004.07,광주공항,공항,2.0,0.0,2.0
2004.07,오산공항,공항,1.0,0.0,1.0
2004.08,인천공항,공항,6602301.0,5600108.0,1002194.0
2004.08,부산항,항구,6319049.0,4968913.0,1350135.0
2004.08,포항(공)항,공항항구,317935.0,350578.0,-32642.0
2004.08,군산(공)항,공항항구,179332.0,96480.0,82852.0
2004.08,진해항,항구,54544.0,6845.0,47699.0
2004.08,김해공항,공항,29312.0,183511.0,-154199.0
2004.08,속초공항(삼척항),공항항구,5852.0,3639.0,2213.0
2004.08,인천공항국제우편세관,세관,2670.0,1704.0,966.0
2004.08,김포공항,공항,805.0,33724.0,-32919.0
2004.08,대구공항,공항,671.0,9.0,662.0
2004.08,청주공항,공항,297.0,0.0,297.0
2004.08,서울세관,세관,38.0,36.0,2.0
2004.08,오산공항,공항,2.0,0.0,2.0
2004.09,인천공항,공항,6819903.0,5435216.0,1384688.0
2004.09,부산항,항구,6793945.0,4873104.0,1920841.0
2004.09,포항(공)항,공항항구,286713.0,487071.0,-200358.0
2004.09,군산(공)항,공항항구,277757.0,94921.0,182836.0
2004.09,진해항,항구,53333.0,23695.0,29639.0
2004.09,김해공항,공항,38099.0,204587.0,-166488.0
2004.09,속초공항(삼척항),공항항구,7934.0,3555.0,4379.0
2004.09,인천공항국제우편세관,세관,2642.0,1236.0,1406.0
2004.09,김포공항,공항,1371.0,39559.0,-38188.0
2004.09,대구공항,공항,983.0,5.0,978.0
2004.09,청주공항,공항,369.0,9.0,360.0
2004.09,서울세관,세관,17.0,84.0,-66.0
2004.09,광주공항,공항,1.0,0.0,1.0
2004.10,인천공항,공항,7360560.0,5888638.0,1471922.0
2004.10,부산항,항구,7154989.0,5566602.0,1588387.0
2004.10,포항(공)항,공항항구,325378.0,499676.0,-174297.0
2004.10,군산(공)항,공항항구,236927.0,116464.0,120463.0
2004.10,김해공항,공항,37398.0,182723.0,-145325.0
2004.10,진해항,항구,28500.0,10362.0,18138.0
2004.10,속초공항(삼척항),공항항구,5438.0,3698.0,1740.0
2004.10,김포공항,공항,4024.0,41385.0,-37360.0
2004.10,인천공항국제우편세관,세관,3350.0,1752.0,1598.0
2004.10,대구공항,공항,782.0,24.0,758.0
2004.10,청주공항,공항,492.0,1.0,491.0
2004.10,서울세관,세관,50.0,93.0,-43.0
2004.10,광주공항,공항,1.0,0.0,1.0
2004.10,양양공항,공항,0.0,0.0,0.0
2004.11,인천공항,공항,7529213.0,5524790.0,2004424.0
2004.11,부산항,항구,6966480.0,5404592.0,1561889.0
2004.11,포항(공)항,공항항구,340015.0,429035.0,-89020.0
2004.11,군산(공)항,공항항구,257732.0,100723.0,157009.0
2004.11,진해항,항구,84372.0,10300.0,74072.0
2004.11,김해공항,공항,32184.0,176518.0,-144334.0
2004.11,속초공항(삼척항),공항항구,9269.0,2451.0,6818.0
2004.11,인천공항국제우편세관,세관,3565.0,1892.0,1673.0
2004.11,김포공항,공항,2081.0,53158.0,-51077.0
2004.11,대구공항,공항,773.0,0.0,773.0
2004.11,청주공항,공항,514.0,4.0,510.0
2004.11,서울세관,세관,15.0,120.0,-105.0
2004.11,광주공항,공항,5.0,0.0,5.0
2004.11,오산공항,공항,0.0,0.0,0.0
2004.12,부산항,항구,7428346.0,5707722.0,1720624.0
2004.12,인천공항,공항,6342819.0,5706654.0,636165.0
2004.12,포항(공)항,공항항구,401517.0,620796.0,-219279.0
2004.12,군산(공)항,공항항구,232849.0,98467.0,134382.0
2004.12,김해공항,공항,36431.0,152976.0,-116545.0
2004.12,진해항,항구,28790.0,12524.0,16266.0
2004.12,속초공항(삼척항),공항항구,5887.0,2466.0,3421.0
2004.12,인천공항국제우편세관,세관,4142.0,1842.0,2300.0
2004.12,김포공항,공항,4028.0,43168.0,-39141.0
2004.12,대구공항,공항,611.0,2.0,609.0
2004.12,서울세관,세관,157.0,37.0,121.0
2004.12,청주공항,공항,119.0,0.0,119.0
2004.12,광주공항,공항,1.0,3.0,-2.0
2005.01,부산항,항구,6758602.0,5531935.0,1226667.0
2005.01,인천공항,공항,6596580.0,5744855.0,851725.0
2005.01,포항(공)항,공항항구,409458.0,439087.0,-29629.0
2005.01,군산(공)항,공항항구,190554.0,129151.0,61402.0
2005.01,진해항,항구,30042.0,9723.0,20319.0
2005.01,김해공항,공항,29085.0,132138.0,-103052.0
2005.01,속초공항(삼척항),공항항구,5609.0,3045.0,2564.0
2005.01,인천공항국제우편세관,세관,4074.0,1556.0,2518.0
2005.01,김포공항,공항,1888.0,45930.0,-44043.0
2005.01,대구공항,공항,417.0,3.0,415.0
2005.01,서울세관,세관,204.0,142.0,62.0
2005.01,청주공항,공항,167.0,1.0,166.0
2005.01,오산공항,공항,53.0,0.0,53.0
2005.01,광주공항,공항,1.0,0.0,1.0
2005.02,부산항,항구,6312347.0,4920215.0,1392131.0
2005.02,인천공항,공항,6068304.0,5202696.0,865608.0
2005.02,포항(공)항,공항항구,374490.0,476702.0,-102212.0
2005.02,군산(공)항,공항항구,178009.0,93967.0,84042.0
2005.02,진해항,항구,58699.0,9060.0,49640.0
2005.02,김해공항,공항,25610.0,124305.0,-98695.0
2005.02,속초공항(삼척항),공항항구,4554.0,1807.0,2747.0
2005.02,인천공항국제우편세관,세관,3901.0,1421.0,2479.0
2005.02,김포공항,공항,3556.0,45832.0,-42276.0
2005.02,대구공항,공항,427.0,1.0,426.0
2005.02,청주공항,공항,165.0,2.0,162.0
2005.02,양양공항,공항,4.0,0.0,4.0
2005.02,광주공항,공항,1.0,0.0,1.0
2005.02,서울세관,세관,0.0,257.0,-257.0
2005.03,부산항,항구,7764739.0,6215111.0,1549628.0
2005.03,인천공항,공항,7202090.0,6203510.0,998580.0
2005.03,포항(공)항,공항항구,455768.0,605324.0,-149556.0
2005.03,군산(공)항,공항항구,223643.0,124178.0,99466.0
2005.03,진해항,항구,78458.0,16487.0,61971.0
2005.03,김해공항,공항,35848.0,198404.0,-162556.0
2005.03,속초공항(삼척항),공항항구,6139.0,2869.0,3271.0
2005.03,인천공항국제우편세관,세관,5132.0,2075.0,3058.0
2005.03,김포공항,공항,3527.0,58552.0,-55025.0
2005.03,대구공항,공항,711.0,5.0,707.0
2005.03,청주공항,공항,161.0,6.0,155.0
2005.03,서울세관,세관,3.0,688.0,-685.0
2005.04,부산항,항구,7369684.0,5969750.0,1399934.0
2005.04,인천공항,공항,6710464.0,5688183.0,1022281.0
2005.04,포항(공)항,공항항구,371060.0,469695.0,-98635.0
2005.04,군산(공)항,공항항구,232443.0,109397.0,123046.0
2005.04,진해항,항구,81293.0,15237.0,66056.0
2005.04,김해공항,공항,30528.0,152675.0,-122147.0
2005.04,속초공항(삼척항),공항항구,6343.0,3108.0,3235.0
2005.04,인천공항국제우편세관,세관,5119.0,1879.0,3240.0
2005.04,김포공항,공항,2093.0,62988.0,-60895.0
2005.04,대구공항,공항,564.0,7.0,556.0
2005.04,청주공항,공항,18.0,0.0,18.0
2005.04,서울세관,세관,12.0,344.0,-332.0
2005.04,광주공항,공항,0.0,0.0,0.0
2005.05,부산항,항구,7113052.0,5831375.0,1281677.0
2005.05,인천공항,공항,6828582.0,5726813.0,1101770.0
2005.05,포항(공)항,공항항구,397388.0,547621.0,-150233.0
2005.05,군산(공)항,공항항구,251229.0,133324.0,117905.0
2005.05,진해항,항구,66530.0,16053.0,50478.0
2005.05,김해공항,공항,29533.0,135311.0,-105778.0
2005.05,속초공항(삼척항),공항항구,5160.0,3260.0,1899.0
2005.05,인천공항국제우편세관,세관,4805.0,1684.0,3122.0
2005.05,김포공항,공항,1478.0,47521.0,-46044.0
2005.05,대구공항,공항,402.0,3.0,399.0
2005.05,청주공항,공항,99.0,2.0,97.0
2005.05,서울세관,세관,7.0,228.0,-221.0
2005.05,양양공항,공항,0.0,0.0,0.0
2005.05,광주공항,공항,0.0,0.0,0.0
2005.06,부산항,항구,7442739.0,5790024.0,1652715.0
2005.06,인천공항,공항,7014975.0,6055647.0,959328.0
2005.06,포항(공)항,공항항구,326105.0,564600.0,-238494.0
2005.06,군산(공)항,공항항구,234023.0,127296.0,106727.0
2005.06,진해항,항구,64787.0,12123.0,52664.0
2005.06,김해공항,공항,31175.0,141082.0,-109907.0
2005.06,속초공항(삼척항),공항항구,10395.0,3033.0,7361.0
2005.06,인천공항국제우편세관,세관,5769.0,1922.0,3847.0
2005.06,김포공항,공항,863.0,109774.0,-108911.0
2005.06,대구공항,공항,469.0,0.0,469.0
2005.06,청주공항,공항,167.0,2.0,165.0
2005.06,광주공항,공항,66.0,0.0,66.0
2005.06,서울세관,세관,16.0,23.0,-7.0
2005.07,부산항,항구,7260706.0,5571785.0,1688921.0
2005.07,인천공항,공항,7006416.0,6279054.0,727361.0
2005.07,포항(공)항,공항항구,330599.0,528702.0,-198102.0
2005.07,군산(공)항,공항항구,232194.0,116102.0,116092.0
2005.07,진해항,항구,89204.0,12751.0,76453.0
2005.07,김해공항,공항,36365.0,143037.0,-106672.0
2005.07,속초공항(삼척항),공항항구,5522.0,3667.0,1856.0
2005.07,인천공항국제우편세관,세관,5496.0,1636.0,3859.0
2005.07,김포공항,공항,1574.0,65257.0,-63683.0
